run_id,fixture,input_id,rep,model,rendering,reasoning_budget,temperature,runner_type,status,stop_reason,quality,payload_status,fidelity,comprehension,degradation_mode,quality_rate,comprehension_rate,sequence_rate,conditional_rate,redundancy_ratio,expected_branch,observed_branch,n_expected_steps,n_observed_steps,wall_clock_ms,tokens_in,tokens_out,cell
w2-branching-support-routing-notrace-r09-20260825T114121-gemma-4-12b-llama-gemma-4-12b-L0-rep02,support-routing-notrace,r09,2,gemma-4-12b,L0,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,2417.0,2348.0,90.0,support-routing-notrace|r09|gemma-4-12b|L0
w2-branching-support-routing-notrace-r09-20260825T114123-gemma-4-12b-llama-gemma-4-12b-L1-rep01,support-routing-notrace,r09,1,gemma-4-12b,L1,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,2516.0,2357.0,90.0,support-routing-notrace|r09|gemma-4-12b|L1
w2-branching-support-routing-notrace-r09-20260825T114126-gemma-4-12b-llama-gemma-4-12b-L1-rep02,support-routing-notrace,r09,2,gemma-4-12b,L1,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,2410.0,2357.0,90.0,support-routing-notrace|r09|gemma-4-12b|L1
w2-branching-support-routing-notrace-r09-20260825T114129-gemma-4-12b-llama-gemma-4-12b-L2-rep01,support-routing-notrace,r09,1,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,2747.0,2761.0,90.0,support-routing-notrace|r09|gemma-4-12b|L2
w2-branching-support-routing-notrace-r09-20260825T114131-gemma-4-12b-llama-gemma-4-12b-L2-rep02,support-routing-notrace,r09,2,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,2456.0,2761.0,90.0,support-routing-notrace|r09|gemma-4-12b|L2
w2-branching-support-routing-notrace-r09-20260825T114138-gemma-4-12b-llama-gemma-4-12b-L3-rep01,support-routing-notrace,r09,1,gemma-4-12b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,6637.0,9591.0,90.0,support-routing-notrace|r09|gemma-4-12b|L3
w2-branching-support-routing-notrace-r09-20260825T114140-gemma-4-12b-llama-gemma-4-12b-L3-rep02,support-routing-notrace,r09,2,gemma-4-12b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,2489.0,9591.0,90.0,support-routing-notrace|r09|gemma-4-12b|L3
w2-branching-support-routing-notrace-r09-20260825T114144-gemma-4-12b-llama-gemma-4-12b-L4-rep01,support-routing-notrace,r09,1,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,3949.0,11637.0,90.0,support-routing-notrace|r09|gemma-4-12b|L4
w2-branching-support-routing-notrace-r09-20260825T114147-gemma-4-12b-llama-gemma-4-12b-L4-rep02,support-routing-notrace,r09,2,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,2580.0,11637.0,90.0,support-routing-notrace|r09|gemma-4-12b|L4
w2-branching-support-routing-notrace-r09-20260825T114151-gemma-4-12b-llama-gemma-4-12b-prose-mechanical-rep01,support-routing-notrace,r09,1,gemma-4-12b,prose-mechanical,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,4101.0,2081.0,90.0,support-routing-notrace|r09|gemma-4-12b|prose-mechanical
w2-branching-support-routing-notrace-r09-20260825T114154-gemma-4-12b-llama-gemma-4-12b-prose-mechanical-rep02,support-routing-notrace,r09,2,gemma-4-12b,prose-mechanical,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2397.0,2081.0,90.0,support-routing-notrace|r09|gemma-4-12b|prose-mechanical
w2-branching-support-routing-notrace-r09-20260825T114157-gemma-4-12b-llama-gemma-4-12b-prose-generated-rep01,support-routing-notrace,r09,1,gemma-4-12b,prose-generated,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,3800.0,1999.0,90.0,support-routing-notrace|r09|gemma-4-12b|prose-generated
w2-branching-support-routing-notrace-r09-20260825T114200-gemma-4-12b-llama-gemma-4-12b-prose-generated-rep02,support-routing-notrace,r09,2,gemma-4-12b,prose-generated,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2441.0,1999.0,90.0,support-routing-notrace|r09|gemma-4-12b|prose-generated
w2-branching-support-routing-notrace-r10-20260825T114204-gemma-4-12b-llama-gemma-4-12b-L0-rep01,support-routing-notrace,r10,1,gemma-4-12b,L0,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,3973.0,2430.0,90.0,support-routing-notrace|r10|gemma-4-12b|L0
w2-branching-support-routing-notrace-r10-20260825T114206-gemma-4-12b-llama-gemma-4-12b-L0-rep02,support-routing-notrace,r10,2,gemma-4-12b,L0,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2442.0,2430.0,90.0,support-routing-notrace|r10|gemma-4-12b|L0
w2-branching-support-routing-notrace-r10-20260825T114209-gemma-4-12b-llama-gemma-4-12b-L1-rep01,support-routing-notrace,r10,1,gemma-4-12b,L1,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2549.0,2439.0,90.0,support-routing-notrace|r10|gemma-4-12b|L1
w2-branching-support-routing-notrace-r10-20260825T114211-gemma-4-12b-llama-gemma-4-12b-L1-rep02,support-routing-notrace,r10,2,gemma-4-12b,L1,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2422.0,2439.0,90.0,support-routing-notrace|r10|gemma-4-12b|L1
w2-branching-support-routing-notrace-r10-20260825T114214-gemma-4-12b-llama-gemma-4-12b-L2-rep01,support-routing-notrace,r10,1,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2724.0,2843.0,90.0,support-routing-notrace|r10|gemma-4-12b|L2
w2-branching-support-routing-notrace-r10-20260825T114217-gemma-4-12b-llama-gemma-4-12b-L2-rep02,support-routing-notrace,r10,2,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2474.0,2843.0,90.0,support-routing-notrace|r10|gemma-4-12b|L2
w2-branching-support-routing-notrace-r10-20260825T114223-gemma-4-12b-llama-gemma-4-12b-L3-rep01,support-routing-notrace,r10,1,gemma-4-12b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,6677.0,9673.0,90.0,support-routing-notrace|r10|gemma-4-12b|L3
w2-branching-support-routing-notrace-r10-20260825T114226-gemma-4-12b-llama-gemma-4-12b-L3-rep02,support-routing-notrace,r10,2,gemma-4-12b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2569.0,9673.0,90.0,support-routing-notrace|r10|gemma-4-12b|L3
w2-branching-support-routing-notrace-r10-20260825T114230-gemma-4-12b-llama-gemma-4-12b-L4-rep01,support-routing-notrace,r10,1,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,3950.0,11719.0,90.0,support-routing-notrace|r10|gemma-4-12b|L4
w2-branching-support-routing-notrace-r10-20260825T114233-gemma-4-12b-llama-gemma-4-12b-L4-rep02,support-routing-notrace,r10,2,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2559.0,11719.0,90.0,support-routing-notrace|r10|gemma-4-12b|L4
w2-branching-support-routing-notrace-r10-20260825T114237-gemma-4-12b-llama-gemma-4-12b-prose-mechanical-rep01,support-routing-notrace,r10,1,gemma-4-12b,prose-mechanical,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.375,,0.0,,0.0,,,1.0,0.0,3981.0,2163.0,91.0,support-routing-notrace|r10|gemma-4-12b|prose-mechanical
w2-branching-support-routing-notrace-r10-20260825T114239-gemma-4-12b-llama-gemma-4-12b-prose-mechanical-rep02,support-routing-notrace,r10,2,gemma-4-12b,prose-mechanical,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.375,,0.0,,0.0,,,1.0,0.0,2431.0,2163.0,91.0,support-routing-notrace|r10|gemma-4-12b|prose-mechanical
w2-branching-support-routing-notrace-r10-20260825T114243-gemma-4-12b-llama-gemma-4-12b-prose-generated-rep01,support-routing-notrace,r10,1,gemma-4-12b,prose-generated,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.375,,0.0,,0.0,,,1.0,0.0,3785.0,2081.0,89.0,support-routing-notrace|r10|gemma-4-12b|prose-generated
w2-branching-support-routing-notrace-r10-20260825T114245-gemma-4-12b-llama-gemma-4-12b-prose-generated-rep02,support-routing-notrace,r10,2,gemma-4-12b,prose-generated,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2445.0,2081.0,90.0,support-routing-notrace|r10|gemma-4-12b|prose-generated
w2-branching-support-routing-notrace-r11-20260825T114250-gemma-4-12b-llama-gemma-4-12b-L0-rep01,support-routing-notrace,r11,1,gemma-4-12b,L0,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,4097.0,2710.0,90.0,support-routing-notrace|r11|gemma-4-12b|L0
w2-branching-support-routing-notrace-r11-20260825T114252-gemma-4-12b-llama-gemma-4-12b-L0-rep02,support-routing-notrace,r11,2,gemma-4-12b,L0,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2376.0,2710.0,89.0,support-routing-notrace|r11|gemma-4-12b|L0
w2-branching-support-routing-notrace-r11-20260825T114255-gemma-4-12b-llama-gemma-4-12b-L1-rep01,support-routing-notrace,r11,1,gemma-4-12b,L1,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2507.0,2719.0,90.0,support-routing-notrace|r11|gemma-4-12b|L1
w2-branching-support-routing-notrace-r11-20260825T114257-gemma-4-12b-llama-gemma-4-12b-L1-rep02,support-routing-notrace,r11,2,gemma-4-12b,L1,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2426.0,2719.0,90.0,support-routing-notrace|r11|gemma-4-12b|L1
w2-branching-support-routing-notrace-r11-20260825T114300-gemma-4-12b-llama-gemma-4-12b-L2-rep01,support-routing-notrace,r11,1,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2712.0,3123.0,90.0,support-routing-notrace|r11|gemma-4-12b|L2
w2-branching-support-routing-notrace-r11-20260825T114302-gemma-4-12b-llama-gemma-4-12b-L2-rep02,support-routing-notrace,r11,2,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2420.0,3123.0,90.0,support-routing-notrace|r11|gemma-4-12b|L2
w2-branching-support-routing-notrace-r11-20260825T114309-gemma-4-12b-llama-gemma-4-12b-L3-rep01,support-routing-notrace,r11,1,gemma-4-12b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,6702.0,9953.0,90.0,support-routing-notrace|r11|gemma-4-12b|L3
w2-branching-support-routing-notrace-r11-20260825T114312-gemma-4-12b-llama-gemma-4-12b-L3-rep02,support-routing-notrace,r11,2,gemma-4-12b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2511.0,9953.0,90.0,support-routing-notrace|r11|gemma-4-12b|L3
w2-branching-support-routing-notrace-r11-20260825T114316-gemma-4-12b-llama-gemma-4-12b-L4-rep01,support-routing-notrace,r11,1,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,3962.0,11999.0,90.0,support-routing-notrace|r11|gemma-4-12b|L4
w2-branching-support-routing-notrace-r11-20260825T114318-gemma-4-12b-llama-gemma-4-12b-L4-rep02,support-routing-notrace,r11,2,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2579.0,11999.0,90.0,support-routing-notrace|r11|gemma-4-12b|L4
w2-branching-support-routing-notrace-r11-20260825T114322-gemma-4-12b-llama-gemma-4-12b-prose-mechanical-rep01,support-routing-notrace,r11,1,gemma-4-12b,prose-mechanical,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,4126.0,2443.0,89.0,support-routing-notrace|r11|gemma-4-12b|prose-mechanical
w2-branching-support-routing-notrace-r11-20260825T114325-gemma-4-12b-llama-gemma-4-12b-prose-mechanical-rep02,support-routing-notrace,r11,2,gemma-4-12b,prose-mechanical,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2378.0,2443.0,89.0,support-routing-notrace|r11|gemma-4-12b|prose-mechanical
w2-branching-support-routing-notrace-r11-20260825T114329-gemma-4-12b-llama-gemma-4-12b-prose-generated-rep01,support-routing-notrace,r11,1,gemma-4-12b,prose-generated,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,3955.0,2361.0,89.0,support-routing-notrace|r11|gemma-4-12b|prose-generated
w2-branching-support-routing-notrace-r11-20260825T114331-gemma-4-12b-llama-gemma-4-12b-prose-generated-rep02,support-routing-notrace,r11,2,gemma-4-12b,prose-generated,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2434.0,2361.0,89.0,support-routing-notrace|r11|gemma-4-12b|prose-generated
w2-branching-support-routing-notrace-r12-20260825T114337-gemma-4-12b-llama-gemma-4-12b-L0-rep01,support-routing-notrace,r12,1,gemma-4-12b,L0,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,5192.0,4640.0,90.0,support-routing-notrace|r12|gemma-4-12b|L0
w2-branching-support-routing-notrace-r12-20260825T114339-gemma-4-12b-llama-gemma-4-12b-L0-rep02,support-routing-notrace,r12,2,gemma-4-12b,L0,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,2439.0,4640.0,90.0,support-routing-notrace|r12|gemma-4-12b|L0
w2-branching-support-routing-notrace-r12-20260825T114342-gemma-4-12b-llama-gemma-4-12b-L1-rep01,support-routing-notrace,r12,1,gemma-4-12b,L1,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2499.0,4649.0,89.0,support-routing-notrace|r12|gemma-4-12b|L1
w2-branching-support-routing-notrace-r12-20260825T114344-gemma-4-12b-llama-gemma-4-12b-L1-rep02,support-routing-notrace,r12,2,gemma-4-12b,L1,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,2424.0,4649.0,90.0,support-routing-notrace|r12|gemma-4-12b|L1
w2-branching-support-routing-notrace-r12-20260825T114347-gemma-4-12b-llama-gemma-4-12b-L2-rep01,support-routing-notrace,r12,1,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,2812.0,5053.0,90.0,support-routing-notrace|r12|gemma-4-12b|L2
w2-branching-support-routing-notrace-r12-20260825T114350-gemma-4-12b-llama-gemma-4-12b-L2-rep02,support-routing-notrace,r12,2,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.875,,0.0,,0.0,,,1.0,0.0,2510.0,5053.0,90.0,support-routing-notrace|r12|gemma-4-12b|L2
w2-branching-support-routing-notrace-r12-20260825T114356-gemma-4-12b-llama-gemma-4-12b-L3-rep01,support-routing-notrace,r12,1,gemma-4-12b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,6773.0,11883.0,90.0,support-routing-notrace|r12|gemma-4-12b|L3
w2-branching-support-routing-notrace-r12-20260825T114359-gemma-4-12b-llama-gemma-4-12b-L3-rep02,support-routing-notrace,r12,2,gemma-4-12b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2511.0,11883.0,90.0,support-routing-notrace|r12|gemma-4-12b|L3
w2-branching-support-routing-notrace-r12-20260825T114403-gemma-4-12b-llama-gemma-4-12b-L4-rep01,support-routing-notrace,r12,1,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,4023.0,13929.0,90.0,support-routing-notrace|r12|gemma-4-12b|L4
w2-branching-support-routing-notrace-r12-20260825T114406-gemma-4-12b-llama-gemma-4-12b-L4-rep02,support-routing-notrace,r12,2,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2567.0,13929.0,90.0,support-routing-notrace|r12|gemma-4-12b|L4
w2-branching-support-routing-notrace-r12-20260825T114411-gemma-4-12b-llama-gemma-4-12b-prose-mechanical-rep01,support-routing-notrace,r12,1,gemma-4-12b,prose-mechanical,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,5226.0,4373.0,89.0,support-routing-notrace|r12|gemma-4-12b|prose-mechanical
w2-branching-support-routing-notrace-r12-20260825T114413-gemma-4-12b-llama-gemma-4-12b-prose-mechanical-rep02,support-routing-notrace,r12,2,gemma-4-12b,prose-mechanical,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2403.0,4373.0,89.0,support-routing-notrace|r12|gemma-4-12b|prose-mechanical
w2-branching-support-routing-notrace-r12-20260825T114418-gemma-4-12b-llama-gemma-4-12b-prose-generated-rep01,support-routing-notrace,r12,1,gemma-4-12b,prose-generated,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,4920.0,4291.0,89.0,support-routing-notrace|r12|gemma-4-12b|prose-generated
w2-branching-support-routing-notrace-r12-20260825T114421-gemma-4-12b-llama-gemma-4-12b-prose-generated-rep02,support-routing-notrace,r12,2,gemma-4-12b,prose-generated,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2503.0,4291.0,89.0,support-routing-notrace|r12|gemma-4-12b|prose-generated
w2-branching-support-routing-notrace-r13-20260825T114441-gemma-4-12b-llama-gemma-4-12b-L0-rep01,support-routing-notrace,r13,1,gemma-4-12b,L0,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,20352.0,26283.0,89.0,support-routing-notrace|r13|gemma-4-12b|L0
w2-branching-support-routing-notrace-r13-20260825T114444-gemma-4-12b-llama-gemma-4-12b-L0-rep02,support-routing-notrace,r13,2,gemma-4-12b,L0,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2733.0,26283.0,89.0,support-routing-notrace|r13|gemma-4-12b|L0
w2-branching-support-routing-notrace-r13-20260825T114447-gemma-4-12b-llama-gemma-4-12b-L1-rep01,support-routing-notrace,r13,1,gemma-4-12b,L1,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2860.0,26292.0,89.0,support-routing-notrace|r13|gemma-4-12b|L1
w2-branching-support-routing-notrace-r13-20260825T114450-gemma-4-12b-llama-gemma-4-12b-L1-rep02,support-routing-notrace,r13,2,gemma-4-12b,L1,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2729.0,26292.0,89.0,support-routing-notrace|r13|gemma-4-12b|L1
w2-branching-support-routing-notrace-r13-20260825T114453-gemma-4-12b-llama-gemma-4-12b-L2-rep01,support-routing-notrace,r13,1,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,3188.0,26696.0,90.0,support-routing-notrace|r13|gemma-4-12b|L2
w2-branching-support-routing-notrace-r13-20260825T114456-gemma-4-12b-llama-gemma-4-12b-L2-rep02,support-routing-notrace,r13,2,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2720.0,26696.0,90.0,support-routing-notrace|r13|gemma-4-12b|L2
w2-branching-support-routing-notrace-r13-20260825T114505-gemma-4-12b-llama-gemma-4-12b-L3-rep01,support-routing-notrace,r13,1,gemma-4-12b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,8703.0,33526.0,90.0,support-routing-notrace|r13|gemma-4-12b|L3
w2-branching-support-routing-notrace-r13-20260825T114508-gemma-4-12b-llama-gemma-4-12b-L3-rep02,support-routing-notrace,r13,2,gemma-4-12b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2872.0,33526.0,90.0,support-routing-notrace|r13|gemma-4-12b|L3
w2-branching-support-routing-notrace-r13-20260825T114513-gemma-4-12b-llama-gemma-4-12b-L4-rep01,support-routing-notrace,r13,1,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,4816.0,35572.0,90.0,support-routing-notrace|r13|gemma-4-12b|L4
w2-branching-support-routing-notrace-r13-20260825T114516-gemma-4-12b-llama-gemma-4-12b-L4-rep02,support-routing-notrace,r13,2,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.625,,0.0,,0.0,,,1.0,0.0,2905.0,35572.0,90.0,support-routing-notrace|r13|gemma-4-12b|L4
w2-branching-support-routing-notrace-r13-20260825T114536-gemma-4-12b-llama-gemma-4-12b-prose-mechanical-rep01,support-routing-notrace,r13,1,gemma-4-12b,prose-mechanical,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,20006.0,26016.0,89.0,support-routing-notrace|r13|gemma-4-12b|prose-mechanical
w2-branching-support-routing-notrace-r13-20260825T114539-gemma-4-12b-llama-gemma-4-12b-prose-mechanical-rep02,support-routing-notrace,r13,2,gemma-4-12b,prose-mechanical,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2678.0,26016.0,89.0,support-routing-notrace|r13|gemma-4-12b|prose-mechanical
w2-branching-support-routing-notrace-r13-20260825T114559-gemma-4-12b-llama-gemma-4-12b-prose-generated-rep01,support-routing-notrace,r13,1,gemma-4-12b,prose-generated,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,19980.0,25934.0,89.0,support-routing-notrace|r13|gemma-4-12b|prose-generated
w2-branching-support-routing-notrace-r13-20260825T114602-gemma-4-12b-llama-gemma-4-12b-prose-generated-rep02,support-routing-notrace,r13,2,gemma-4-12b,prose-generated,0,0.2,api,done,stop,pass,OK,fail,not_checkable,none,1.0,,0.0,,0.0,,,1.0,0.0,2698.0,25934.0,89.0,support-routing-notrace|r13|gemma-4-12b|prose-generated
w2-branching-support-routing-notrace-r14-20260825T114606-gemma-4-12b-llama-gemma-4-12b-L0-rep01,support-routing-notrace,r14,1,gemma-4-12b,L0,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,4426.0,2937.0,90.0,support-routing-notrace|r14|gemma-4-12b|L0
w2-branching-support-routing-notrace-r14-20260825T114609-gemma-4-12b-llama-gemma-4-12b-L0-rep02,support-routing-notrace,r14,2,gemma-4-12b,L0,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2418.0,2937.0,90.0,support-routing-notrace|r14|gemma-4-12b|L0
w2-branching-support-routing-notrace-r14-20260825T114611-gemma-4-12b-llama-gemma-4-12b-L1-rep01,support-routing-notrace,r14,1,gemma-4-12b,L1,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2523.0,2946.0,90.0,support-routing-notrace|r14|gemma-4-12b|L1
w2-branching-support-routing-notrace-r14-20260825T114614-gemma-4-12b-llama-gemma-4-12b-L1-rep02,support-routing-notrace,r14,2,gemma-4-12b,L1,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2426.0,2946.0,90.0,support-routing-notrace|r14|gemma-4-12b|L1
w2-branching-support-routing-notrace-r14-20260825T114617-gemma-4-12b-llama-gemma-4-12b-L2-rep01,support-routing-notrace,r14,1,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2758.0,3350.0,90.0,support-routing-notrace|r14|gemma-4-12b|L2
w2-branching-support-routing-notrace-r14-20260825T114619-gemma-4-12b-llama-gemma-4-12b-L2-rep02,support-routing-notrace,r14,2,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2417.0,3350.0,90.0,support-routing-notrace|r14|gemma-4-12b|L2
w2-branching-support-routing-notrace-r14-20260825T114626-gemma-4-12b-llama-gemma-4-12b-L3-rep01,support-routing-notrace,r14,1,gemma-4-12b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,6718.0,10180.0,90.0,support-routing-notrace|r14|gemma-4-12b|L3
w2-branching-support-routing-notrace-r14-20260825T114628-gemma-4-12b-llama-gemma-4-12b-L3-rep02,support-routing-notrace,r14,2,gemma-4-12b,L3,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,2521.0,10180.0,90.0,support-routing-notrace|r14|gemma-4-12b|L3
w2-branching-support-routing-notrace-r14-20260825T114632-gemma-4-12b-llama-gemma-4-12b-L4-rep01,support-routing-notrace,r14,1,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,not_checkable,wrong-value,0.5,,0.0,,0.0,,,1.0,0.0,3946.0,12226.0,90.0,support-routing-notrace|r14|gemma-4-12b|L4
